year,tournament_id,match_id,stage_name,home_team,away_team,home_goals,away_goals,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,match_date,total_goals
2006,WC-2006,M-2006-40,group stage,Netherlands,Argentina,0,0,draw,0,0,1,0,0,2006-06-21,0
2006,WC-2006,M-2006-41,group stage,Czech Republic,Italy,0,2,away team win,0,1,0,0,0,2006-06-22,2
2006,WC-2006,M-2006-42,group stage,Ghana,United States,2,1,home team win,1,0,0,0,0,2006-06-22,3
2006,WC-2006,M-2006-43,group stage,Croatia,Australia,2,2,draw,0,0,1,0,0,2006-06-22,4
2006,WC-2006,M-2006-44,group stage,Japan,Brazil,1,4,away team win,0,1,0,0,0,2006-06-22,5
2006,WC-2006,M-2006-45,group stage,Saudi Arabia,Spain,0,1,away team win,0,1,0,0,0,2006-06-23,1
2006,WC-2006,M-2006-46,group stage,Ukraine,Tunisia,1,0,home team win,1,0,0,0,0,2006-06-23,1
2006,WC-2006,M-2006-47,group stage,Switzerland,South Korea,2,0,home team win,1,0,0,0,0,2006-06-23,2
2006,WC-2006,M-2006-48,group stage,Togo,France,0,2,away team win,0,1,0,0,0,2006-06-23,2
2006,WC-2006,M-2006-49,round of 16,Germany,Sweden,2,0,home team win,1,0,0,0,0,2006-06-24,2
2006,WC-2006,M-2006-50,round of 16,Argentina,Mexico,2,1,home team win,1,0,0,1,0,2006-06-24,3
2006,WC-2006,M-2006-51,round of 16,England,Ecuador,1,0,home team win,1,0,0,0,0,2006-06-25,1
2006,WC-2006,M-2006-52,round of 16,Portugal,Netherlands,1,0,home team win,1,0,0,0,0,2006-06-25,1
2006,WC-2006,M-2006-53,round of 16,Italy,Australia,1,0,home team win,1,0,0,0,0,2006-06-26,1
2006,WC-2006,M-2006-54,round of 16,Switzerland,Ukraine,0,0,away team win,0,1,0,1,1,2006-06-26,0
2006,WC-2006,M-2006-55,round of 16,Brazil,Ghana,3,0,home team win,1,0,0,0,0,2006-06-27,3
2006,WC-2006,M-2006-56,round of 16,Spain,France,1,3,away team win,0,1,0,0,0,2006-06-27,4
2006,WC-2006,M-2006-57,quarter-finals,Germany,Argentina,1,1,home team win,1,0,0,1,1,2006-06-30,2
2006,WC-2006,M-2006-58,quarter-finals,Italy,Ukraine,3,0,home team win,1,0,0,0,0,2006-06-30,3
2006,WC-2006,M-2006-59,quarter-finals,England,Portugal,0,0,away team win,0,1,0,1,1,2006-07-01,0
2006,WC-2006,M-2006-60,quarter-finals,Brazil,France,0,1,away team win,0,1,0,0,0,2006-07-01,1
2006,WC-2006,M-2006-61,semi-finals,Germany,Italy,0,2,away team win,0,1,0,1,0,2006-07-04,2
2006,WC-2006,M-2006-62,semi-finals,Portugal,France,0,1,away team win,0,1,0,0,0,2006-07-05,1
2006,WC-2006,M-2006-63,third-place match,Germany,Portugal,3,1,home team win,1,0,0,0,0,2006-07-08,4
2006,WC-2006,M-2006-64,final,Italy,France,1,1,home team win,1,0,0,1,1,2006-07-09,2
2007,WC-2007,M-2007-01,group stage,Germany,Argentina,11,0,home team win,1,0,0,0,0,2007-09-10,11
2007,WC-2007,M-2007-02,group stage,United States,North Korea,2,2,draw,0,0,1,0,0,2007-09-11,4
2007,WC-2007,M-2007-03,group stage,Japan,England,2,2,draw,0,0,1,0,0,2007-09-11,4
2007,WC-2007,M-2007-04,group stage,Nigeria,Sweden,1,1,draw,0,0,1,0,0,2007-09-11,2
2007,WC-2007,M-2007-05,group stage,Ghana,Australia,1,4,away team win,0,1,0,0,0,2007-09-12,5
2007,WC-2007,M-2007-06,group stage,New Zealand,Brazil,0,5,away team win,0,1,0,0,0,2007-09-12,5
2007,WC-2007,M-2007-07,group stage,Norway,Canada,2,1,home team win,1,0,0,0,0,2007-09-12,3
2007,WC-2007,M-2007-08,group stage,China,Denmark,3,2,home team win,1,0,0,0,0,2007-09-12,5
2007,WC-2007,M-2007-09,group stage,Argentina,Japan,0,1,away team win,0,1,0,0,0,2007-09-14,1
2007,WC-2007,M-2007-10,group stage,Sweden,United States,0,2,away team win,0,1,0,0,0,2007-09-14,2
2007,WC-2007,M-2007-11,group stage,England,Germany,0,0,draw,0,0,1,0,0,2007-09-14,0
2007,WC-2007,M-2007-12,group stage,North Korea,Nigeria,2,0,home team win,1,0,0,0,0,2007-09-14,2
2007,WC-2007,M-2007-13,group stage,Canada,Ghana,4,0,home team win,1,0,0,0,0,2007-09-15,4
2007,WC-2007,M-2007-14,group stage,Denmark,New Zealand,2,0,home team win,1,0,0,0,0,2007-09-15,2
2007,WC-2007,M-2007-15,group stage,Australia,Norway,1,1,draw,0,0,1,0,0,2007-09-15,2
2007,WC-2007,M-2007-16,group stage,Brazil,China,4,0,home team win,1,0,0,0,0,2007-09-15,4
2007,WC-2007,M-2007-17,group stage,England,Argentina,6,1,home team win,1,0,0,0,0,2007-09-17,7
2007,WC-2007,M-2007-18,group stage,Germany,Japan,2,0,home team win,1,0,0,0,0,2007-09-17,2
2007,WC-2007,M-2007-19,group stage,Nigeria,United States,0,1,away team win,0,1,0,0,0,2007-09-18,1
2007,WC-2007,M-2007-20,group stage,North Korea,Sweden,1,2,away team win,0,1,0,0,0,2007-09-18,3
2007,WC-2007,M-2007-21,group stage,Australia,Canada,2,2,draw,0,0,1,0,0,2007-09-20,4
2007,WC-2007,M-2007-22,group stage,Norway,Ghana,7,2,home team win,1,0,0,0,0,2007-09-20,9
2007,WC-2007,M-2007-23,group stage,Brazil,Denmark,1,0,home team win,1,0,0,0,0,2007-09-20,1
2007,WC-2007,M-2007-24,group stage,China,New Zealand,2,0,home team win,1,0,0,0,0,2007-09-20,2
2007,WC-2007,M-2007-25,quarter-final,Germany,North Korea,3,0,home team win,1,0,0,0,0,2007-09-22,3
2007,WC-2007,M-2007-26,quarter-final,United States,England,3,0,home team win,1,0,0,0,0,2007-09-22,3
2007,WC-2007,M-2007-27,quarter-final,Norway,China,1,0,home team win,1,0,0,0,0,2007-09-23,1
2007,WC-2007,M-2007-28,quarter-final,Brazil,Australia,3,2,home team win,1,0,0,0,0,2007-09-23,5
2007,WC-2007,M-2007-29,semi-final,Germany,Norway,3,0,home team win,1,0,0,0,0,2007-09-26,3
2007,WC-2007,M-2007-30,semi-final,United States,Brazil,0,4,away team win,0,1,0,0,0,2007-09-27,4
2007,WC-2007,M-2007-31,third-place match,Norway,United States,1,4,away team win,0,1,0,0,0,2007-09-30,5
2007,WC-2007,M-2007-32,final,Germany,Brazil,2,0,home team win,1,0,0,0,0,2007-09-30,2
2010,WC-2010,M-2010-01,group stage,South Africa,Mexico,1,1,draw,0,0,1,0,0,2010-06-11,2
2010,WC-2010,M-2010-02,group stage,Uruguay,France,0,0,draw,0,0,1,0,0,2010-06-11,0
2010,WC-2010,M-2010-03,group stage,South Korea,Greece,2,0,home team win,1,0,0,0,0,2010-06-12,2
2010,WC-2010,M-2010-04,group stage,Argentina,Nigeria,1,0,home team win,1,0,0,0,0,2010-06-12,1
2010,WC-2010,M-2010-05,group stage,England,United States,1,1,draw,0,0,1,0,0,2010-06-12,2
2010,WC-2010,M-2010-06,group stage,Algeria,Slovenia,0,1,away team win,0,1,0,0,0,2010-06-13,1
2010,WC-2010,M-2010-07,group stage,Serbia,Ghana,0,1,away team win,0,1,0,0,0,2010-06-13,1
2010,WC-2010,M-2010-08,group stage,Germany,Australia,4,0,home team win,1,0,0,0,0,2010-06-13,4
2010,WC-2010,M-2010-09,group stage,Netherlands,Denmark,2,0,home team win,1,0,0,0,0,2010-06-14,2
2010,WC-2010,M-2010-10,group stage,Japan,Cameroon,1,0,home team win,1,0,0,0,0,2010-06-14,1
2010,WC-2010,M-2010-11,group stage,Italy,Paraguay,1,1,draw,0,0,1,0,0,2010-06-14,2
2010,WC-2010,M-2010-12,group stage,New Zealand,Slovakia,1,1,draw,0,0,1,0,0,2010-06-15,2
2010,WC-2010,M-2010-13,group stage,Ivory Coast,Portugal,0,0,draw,0,0,1,0,0,2010-06-15,0
2010,WC-2010,M-2010-14,group stage,Brazil,North Korea,2,1,home team win,1,0,0,0,0,2010-06-15,3
2010,WC-2010,M-2010-15,group stage,Honduras,Chile,0,1,away team win,0,1,0,0,0,2010-06-16,1
2010,WC-2010,M-2010-16,group stage,Spain,Switzerland,0,1,away team win,0,1,0,0,0,2010-06-16,1
2010,WC-2010,M-2010-17,group stage,South Africa,Uruguay,0,3,away team win,0,1,0,0,0,2010-06-16,3
2010,WC-2010,M-2010-18,group stage,Argentina,South Korea,4,1,home team win,1,0,0,0,0,2010-06-17,5
2010,WC-2010,M-2010-19,group stage,Greece,Nigeria,2,1,home team win,1,0,0,0,0,2010-06-17,3
2010,WC-2010,M-2010-20,group stage,France,Mexico,0,2,away team win,0,1,0,0,0,2010-06-17,2
2010,WC-2010,M-2010-21,group stage,Germany,Serbia,0,1,away team win,0,1,0,0,0,2010-06-18,1
2010,WC-2010,M-2010-22,group stage,Slovenia,United States,2,2,draw,0,0,1,0,0,2010-06-18,4
2010,WC-2010,M-2010-23,group stage,England,Algeria,0,0,draw,0,0,1,0,0,2010-06-18,0
2010,WC-2010,M-2010-24,group stage,Netherlands,Japan,1,0,home team win,1,0,0,0,0,2010-06-19,1
2010,WC-2010,M-2010-25,group stage,Ghana,Australia,1,1,draw,0,0,1,0,0,2010-06-19,2
2010,WC-2010,M-2010-26,group stage,Cameroon,Denmark,1,2,away team win,0,1,0,0,0,2010-06-19,3
2010,WC-2010,M-2010-27,group stage,Slovakia,Paraguay,0,2,away team win,0,1,0,0,0,2010-06-20,2
2010,WC-2010,M-2010-28,group stage,Italy,New Zealand,1,1,draw,0,0,1,0,0,2010-06-20,2
2010,WC-2010,M-2010-29,group stage,Brazil,Ivory Coast,3,1,home team win,1,0,0,0,0,2010-06-20,4
2010,WC-2010,M-2010-30,group stage,Portugal,North Korea,7,0,home team win,1,0,0,0,0,2010-06-21,7
2010,WC-2010,M-2010-31,group stage,Chile,Switzerland,1,0,home team win,1,0,0,0,0,2010-06-21,1
2010,WC-2010,M-2010-32,group stage,Spain,Honduras,2,0,home team win,1,0,0,0,0,2010-06-21,2
2010,WC-2010,M-2010-33,group stage,France,South Africa,1,2,away team win,0,1,0,0,0,2010-06-22,3
2010,WC-2010,M-2010-34,group stage,Mexico,Uruguay,0,1,away team win,0,1,0,0,0,2010-06-22,1
2010,WC-2010,M-2010-35,group stage,Greece,Argentina,0,2,away team win,0,1,0,0,0,2010-06-22,2
2010,WC-2010,M-2010-36,group stage,Nigeria,South Korea,2,2,draw,0,0,1,0,0,2010-06-22,4
2010,WC-2010,M-2010-37,group stage,Slovenia,England,0,1,away team win,0,1,0,0,0,2010-06-23,1
2010,WC-2010,M-2010-38,group stage,United States,Algeria,1,0,home team win,1,0,0,0,0,2010-06-23,1
2010,WC-2010,M-2010-39,group stage,Australia,Serbia,2,1,home team win,1,0,0,0,0,2010-06-23,3
2010,WC-2010,M-2010-40,group stage,Ghana,Germany,0,1,away team win,0,1,0,0,0,2010-06-23,1
2010,WC-2010,M-2010-41,group stage,Paraguay,New Zealand,0,0,draw,0,0,1,0,0,2010-06-24,0
2010,WC-2010,M-2010-42,group stage,Slovakia,Italy,3,2,home team win,1,0,0,0,0,2010-06-24,5
2010,WC-2010,M-2010-43,group stage,Cameroon,Netherlands,1,2,away team win,0,1,0,0,0,2010-06-24,3
2010,WC-2010,M-2010-44,group stage,Denmark,Japan,1,3,away team win,0,1,0,0,0,2010-06-24,4
2010,WC-2010,M-2010-45,group stage,North Korea,Ivory Coast,0,3,away team win,0,1,0,0,0,2010-06-25,3
2010,WC-2010,M-2010-46,group stage,Portugal,Brazil,0,0,draw,0,0,1,0,0,2010-06-25,0
2010,WC-2010,M-2010-47,group stage,Chile,Spain,1,2,away team win,0,1,0,0,0,2010-06-25,3
2010,WC-2010,M-2010-48,group stage,Switzerland,Honduras,0,0,draw,0,0,1,0,0,2010-06-25,0
2010,WC-2010,M-2010-49,round of 16,Uruguay,South Korea,2,1,home team win,1,0,0,0,0,2010-06-26,3
2010,WC-2010,M-2010-50,round of 16,United States,Ghana,1,2,away team win,0,1,0,1,0,2010-06-26,3
2010,WC-2010,M-2010-51,round of 16,Germany,England,4,1,home team win,1,0,0,0,0,2010-06-27,5
2010,WC-2010,M-2010-52,round of 16,Argentina,Mexico,3,1,home team win,1,0,0,0,0,2010-06-27,4
2010,WC-2010,M-2010-53,round of 16,Netherlands,Slovakia,2,1,home team win,1,0,0,0,0,2010-06-28,3
2010,WC-2010,M-2010-54,round of 16,Brazil,Chile,3,0,home team win,1,0,0,0,0,2010-06-28,3
2010,WC-2010,M-2010-55,round of 16,Paraguay,Japan,0,0,home team win,1,0,0,1,1,2010-06-29,0
2010,WC-2010,M-2010-56,round of 16,Spain,Portugal,1,0,home team win,1,0,0,0,0,2010-06-29,1
2010,WC-2010,M-2010-57,quarter-finals,Netherlands,Brazil,2,1,home team win,1,0,0,0,0,2010-07-02,3
2010,WC-2010,M-2010-58,quarter-finals,Uruguay,Ghana,1,1,home team win,1,0,0,1,1,2010-07-02,2
2010,WC-2010,M-2010-59,quarter-finals,Argentina,Germany,0,4,away team win,0,1,0,0,0,2010-07-03,4
2010,WC-2010,M-2010-60,quarter-finals,Paraguay,Spain,0,1,away team win,0,1,0,0,0,2010-07-03,1
2010,WC-2010,M-2010-61,semi-finals,Uruguay,Netherlands,2,3,away team win,0,1,0,0,0,2010-07-06,5
2010,WC-2010,M-2010-62,semi-finals,Germany,Spain,0,1,away team win,0,1,0,0,0,2010-07-07,1
2010,WC-2010,M-2010-63,third-place match,Uruguay,Germany,2,3,away team win,0,1,0,0,0,2010-07-10,5
2010,WC-2010,M-2010-64,final,Netherlands,Spain,0,1,away team win,0,1,0,1,0,2010-07-11,1
2011,WC-2011,M-2011-01,group stage,Nigeria,France,0,1,away team win,0,1,0,0,0,2011-06-26,1
2011,WC-2011,M-2011-02,group stage,Germany,Canada,2,1,home team win,1,0,0,0,0,2011-06-26,3
2011,WC-2011,M-2011-03,group stage,Japan,New Zealand,2,1,home team win,1,0,0,0,0,2011-06-27,3
2011,WC-2011,M-2011-04,group stage,Mexico,England,1,1,draw,0,0,1,0,0,2011-06-27,2
2011,WC-2011,M-2011-05,group stage,Colombia,Sweden,0,1,away team win,0,1,0,0,0,2011-06-28,1
2011,WC-2011,M-2011-06,group stage,United States,North Korea,2,0,home team win,1,0,0,0,0,2011-06-28,2
2011,WC-2011,M-2011-07,group stage,Norway,Equatorial Guinea,1,0,home team win,1,0,0,0,0,2011-06-29,1
2011,WC-2011,M-2011-08,group stage,Brazil,Australia,1,0,home team win,1,0,0,0,0,2011-06-29,1
2011,WC-2011,M-2011-09,group stage,Canada,France,0,4,away team win,0,1,0,0,0,2011-06-30,4
2011,WC-2011,M-2011-10,group stage,Germany,Nigeria,1,0,home team win,1,0,0,0,0,2011-06-30,1
2011,WC-2011,M-2011-11,group stage,Japan,Mexico,4,0,home team win,1,0,0,0,0,2011-07-01,4
2011,WC-2011,M-2011-12,group stage,New Zealand,England,1,2,away team win,0,1,0,0,0,2011-07-01,3
2011,WC-2011,M-2011-13,group stage,North Korea,Sweden,0,1,away team win,0,1,0,0,0,2011-07-02,1
2011,WC-2011,M-2011-14,group stage,United States,Colombia,3,0,home team win,1,0,0,0,0,2011-07-02,3
2011,WC-2011,M-2011-15,group stage,Australia,Equatorial Guinea,3,2,home team win,1,0,0,0,0,2011-07-03,5
2011,WC-2011,M-2011-16,group stage,Brazil,Norway,3,0,home team win,1,0,0,0,0,2011-07-03,3
2011,WC-2011,M-2011-17,group stage,England,Japan,2,0,home team win,1,0,0,0,0,2011-07-05,2
2011,WC-2011,M-2011-18,group stage,New Zealand,Mexico,2,2,draw,0,0,1,0,0,2011-07-05,4
2011,WC-2011,M-2011-19,group stage,Canada,Nigeria,0,1,away team win,0,1,0,0,0,2011-07-05,1
2011,WC-2011,M-2011-20,group stage,France,Germany,2,4,away team win,0,1,0,0,0,2011-07-05,6
2011,WC-2011,M-2011-21,group stage,Australia,Norway,2,1,home team win,1,0,0,0,0,2011-07-06,3
2011,WC-2011,M-2011-22,group stage,Equatorial Guinea,Brazil,0,3,away team win,0,1,0,0,0,2011-07-06,3
2011,WC-2011,M-2011-23,group stage,North Korea,Colombia,0,0,draw,0,0,1,0,0,2011-07-06,0
2011,WC-2011,M-2011-24,group stage,Sweden,United States,2,1,home team win,1,0,0,0,0,2011-07-06,3
2011,WC-2011,M-2011-25,quarter-final,England,France,1,1,away team win,0,1,0,1,1,2011-07-09,2
2011,WC-2011,M-2011-26,quarter-final,Germany,Japan,0,1,away team win,0,1,0,1,0,2011-07-09,1
2011,WC-2011,M-2011-27,quarter-final,Sweden,Australia,3,1,home team win,1,0,0,0,0,2011-07-10,4
2011,WC-2011,M-2011-28,quarter-final,Brazil,United States,2,2,away team win,0,1,0,1,1,2011-07-10,4
2011,WC-2011,M-2011-29,semi-final,France,United States,1,3,away team win,0,1,0,0,0,2011-07-13,4
2011,WC-2011,M-2011-30,semi-final,Japan,Sweden,3,1,home team win,1,0,0,0,0,2011-07-13,4
2011,WC-2011,M-2011-31,third-place match,Sweden,France,2,1,home team win,1,0,0,0,0,2011-07-16,3
2011,WC-2011,M-2011-32,final,Japan,United States,2,2,home team win,1,0,0,1,1,2011-07-17,4
2014,WC-2014,M-2014-01,group stage,Brazil,Croatia,3,1,home team win,1,0,0,0,0,2014-06-12,4
2014,WC-2014,M-2014-02,group stage,Mexico,Cameroon,1,0,home team win,1,0,0,0,0,2014-06-13,1
2014,WC-2014,M-2014-03,group stage,Spain,Netherlands,1,5,away team win,0,1,0,0,0,2014-06-13,6
2014,WC-2014,M-2014-04,group stage,Chile,Australia,3,1,home team win,1,0,0,0,0,2014-06-13,4
2014,WC-2014,M-2014-05,group stage,Colombia,Greece,3,0,home team win,1,0,0,0,0,2014-06-14,3
2014,WC-2014,M-2014-06,group stage,Uruguay,Costa Rica,1,3,away team win,0,1,0,0,0,2014-06-14,4
2014,WC-2014,M-2014-07,group stage,England,Italy,1,2,away team win,0,1,0,0,0,2014-06-14,3
2014,WC-2014,M-2014-08,group stage,Ivory Coast,Japan,2,1,home team win,1,0,0,0,0,2014-06-14,3
2014,WC-2014,M-2014-09,group stage,Switzerland,Ecuador,2,1,home team win,1,0,0,0,0,2014-06-15,3
2014,WC-2014,M-2014-10,group stage,France,Honduras,3,0,home team win,1,0,0,0,0,2014-06-15,3
2014,WC-2014,M-2014-11,group stage,Argentina,Bosnia and Herzegovina,2,1,home team win,1,0,0,0,0,2014-06-15,3
2014,WC-2014,M-2014-12,group stage,Germany,Portugal,4,0,home team win,1,0,0,0,0,2014-06-16,4
2014,WC-2014,M-2014-13,group stage,Iran,Nigeria,0,0,draw,0,0,1,0,0,2014-06-16,0
2014,WC-2014,M-2014-14,group stage,Ghana,United States,1,2,away team win,0,1,0,0,0,2014-06-16,3
2014,WC-2014,M-2014-15,group stage,Belgium,Algeria,2,1,home team win,1,0,0,0,0,2014-06-17,3
2014,WC-2014,M-2014-16,group stage,Brazil,Mexico,0,0,draw,0,0,1,0,0,2014-06-17,0
2014,WC-2014,M-2014-17,group stage,Russia,South Korea,1,1,draw,0,0,1,0,0,2014-06-17,2
2014,WC-2014,M-2014-18,group stage,Australia,Netherlands,2,3,away team win,0,1,0,0,0,2014-06-18,5
2014,WC-2014,M-2014-19,group stage,Spain,Chile,0,2,away team win,0,1,0,0,0,2014-06-18,2
2014,WC-2014,M-2014-20,group stage,Cameroon,Croatia,0,4,away team win,0,1,0,0,0,2014-06-18,4
2014,WC-2014,M-2014-21,group stage,Colombia,Ivory Coast,2,1,home team win,1,0,0,0,0,2014-06-19,3
2014,WC-2014,M-2014-22,group stage,Uruguay,England,2,1,home team win,1,0,0,0,0,2014-06-19,3
2014,WC-2014,M-2014-23,group stage,Japan,Greece,0,0,draw,0,0,1,0,0,2014-06-19,0
2014,WC-2014,M-2014-24,group stage,Italy,Costa Rica,0,1,away team win,0,1,0,0,0,2014-06-20,1
2014,WC-2014,M-2014-25,group stage,Switzerland,France,2,5,away team win,0,1,0,0,0,2014-06-20,7
2014,WC-2014,M-2014-26,group stage,Honduras,Ecuador,1,2,away team win,0,1,0,0,0,2014-06-20,3
2014,WC-2014,M-2014-27,group stage,Argentina,Iran,1,0,home team win,1,0,0,0,0,2014-06-21,1
2014,WC-2014,M-2014-28,group stage,Germany,Ghana,2,2,draw,0,0,1,0,0,2014-06-21,4
2014,WC-2014,M-2014-29,group stage,Nigeria,Bosnia and Herzegovina,1,0,home team win,1,0,0,0,0,2014-06-21,1
2014,WC-2014,M-2014-30,group stage,Belgium,Russia,1,0,home team win,1,0,0,0,0,2014-06-22,1
2014,WC-2014,M-2014-31,group stage,South Korea,Algeria,2,4,away team win,0,1,0,0,0,2014-06-22,6
2014,WC-2014,M-2014-32,group stage,United States,Portugal,2,2,draw,0,0,1,0,0,2014-06-22,4
2014,WC-2014,M-2014-33,group stage,Australia,Spain,0,3,away team win,0,1,0,0,0,2014-06-23,3
2014,WC-2014,M-2014-34,group stage,Netherlands,Chile,2,0,home team win,1,0,0,0,0,2014-06-23,2
2014,WC-2014,M-2014-35,group stage,Cameroon,Brazil,1,4,away team win,0,1,0,0,0,2014-06-23,5
2014,WC-2014,M-2014-36,group stage,Croatia,Mexico,1,3,away team win,0,1,0,0,0,2014-06-23,4
2014,WC-2014,M-2014-37,group stage,Costa Rica,England,0,0,draw,0,0,1,0,0,2014-06-24,0
2014,WC-2014,M-2014-38,group stage,Italy,Uruguay,0,1,away team win,0,1,0,0,0,2014-06-24,1
2014,WC-2014,M-2014-39,group stage,Japan,Colombia,1,4,away team win,0,1,0,0,0,2014-06-24,5
2014,WC-2014,M-2014-40,group stage,Greece,Ivory Coast,2,1,home team win,1,0,0,0,0,2014-06-24,3
2014,WC-2014,M-2014-41,group stage,Bosnia and Herzegovina,Iran,3,1,home team win,1,0,0,0,0,2014-06-25,4
2014,WC-2014,M-2014-42,group stage,Nigeria,Argentina,2,3,away team win,0,1,0,0,0,2014-06-25,5
2014,WC-2014,M-2014-43,group stage,Honduras,Switzerland,0,3,away team win,0,1,0,0,0,2014-06-25,3
2014,WC-2014,M-2014-44,group stage,Ecuador,France,0,0,draw,0,0,1,0,0,2014-06-25,0
2014,WC-2014,M-2014-45,group stage,Portugal,Ghana,2,1,home team win,1,0,0,0,0,2014-06-26,3
2014,WC-2014,M-2014-46,group stage,United States,Germany,0,1,away team win,0,1,0,0,0,2014-06-26,1
2014,WC-2014,M-2014-47,group stage,Algeria,Russia,1,1,draw,0,0,1,0,0,2014-06-26,2
2014,WC-2014,M-2014-48,group stage,South Korea,Belgium,0,1,away team win,0,1,0,0,0,2014-06-26,1
2014,WC-2014,M-2014-49,round of 16,Brazil,Chile,1,1,home team win,1,0,0,1,1,2014-06-28,2
2014,WC-2014,M-2014-50,round of 16,Colombia,Uruguay,2,0,home team win,1,0,0,0,0,2014-06-28,2
2014,WC-2014,M-2014-51,round of 16,Netherlands,Mexico,2,1,home team win,1,0,0,0,0,2014-06-29,3
2014,WC-2014,M-2014-52,round of 16,Costa Rica,Greece,1,1,home team win,1,0,0,1,1,2014-06-29,2
2014,WC-2014,M-2014-53,round of 16,France,Nigeria,2,0,home team win,1,0,0,0,0,2014-06-30,2
2014,WC-2014,M-2014-54,round of 16,Germany,Algeria,2,1,home team win,1,0,0,1,0,2014-06-30,3
2014,WC-2014,M-2014-55,round of 16,Argentina,Switzerland,1,0,home team win,1,0,0,1,0,2014-07-01,1
2014,WC-2014,M-2014-56,round of 16,Belgium,United States,2,1,home team win,1,0,0,1,0,2014-07-01,3
2014,WC-2014,M-2014-57,quarter-finals,France,Germany,0,1,away team win,0,1,0,0,0,2014-07-04,1
2014,WC-2014,M-2014-58,quarter-finals,Brazil,Colombia,2,1,home team win,1,0,0,0,0,2014-07-04,3
2014,WC-2014,M-2014-59,quarter-finals,Argentina,Belgium,1,0,home team win,1,0,0,0,0,2014-07-05,1
2014,WC-2014,M-2014-60,quarter-finals,Netherlands,Costa Rica,0,0,home team win,1,0,0,1,1,2014-07-05,0
2014,WC-2014,M-2014-61,semi-finals,Brazil,Germany,1,7,away team win,0,1,0,0,0,2014-07-08,8
2014,WC-2014,M-2014-62,semi-finals,Netherlands,Argentina,0,0,away team win,0,1,0,1,1,2014-07-09,0
2014,WC-2014,M-2014-63,third-place match,Brazil,Netherlands,0,3,away team win,0,1,0,0,0,2014-07-12,3
2014,WC-2014,M-2014-64,final,Germany,Argentina,1,0,home team win,1,0,0,1,0,2014-07-13,1
2015,WC-2015,M-2015-01,group stage,Canada,China,1,0,home team win,1,0,0,0,0,2015-06-06,1
2015,WC-2015,M-2015-02,group stage,New Zealand,Netherlands,0,1,away team win,0,1,0,0,0,2015-06-06,1
2015,WC-2015,M-2015-03,group stage,Norway,Thailand,4,0,home team win,1,0,0,0,0,2015-06-07,4
2015,WC-2015,M-2015-04,group stage,Germany,Ivory Coast,10,0,home team win,1,0,0,0,0,2015-06-07,10
2015,WC-2015,M-2015-05,group stage,Sweden,Nigeria,3,3,draw,0,0,1,0,0,2015-06-08,6
2015,WC-2015,M-2015-06,group stage,Cameroon,Ecuador,6,0,home team win,1,0,0,0,0,2015-06-08,6
2015,WC-2015,M-2015-07,group stage,United States,Australia,3,1,home team win,1,0,0,0,0,2015-06-08,4
2015,WC-2015,M-2015-08,group stage,Japan,Switzerland,1,0,home team win,1,0,0,0,0,2015-06-08,1
2015,WC-2015,M-2015-09,group stage,France,England,1,0,home team win,1,0,0,0,0,2015-06-09,1
2015,WC-2015,M-2015-10,group stage,Spain,Costa Rica,1,1,draw,0,0,1,0,0,2015-06-09,2
2015,WC-2015,M-2015-11,group stage,Colombia,Mexico,1,1,draw,0,0,1,0,0,2015-06-09,2
2015,WC-2015,M-2015-12,group stage,Brazil,South Korea,2,0,home team win,1,0,0,0,0,2015-06-09,2
2015,WC-2015,M-2015-13,group stage,China,Netherlands,1,0,home team win,1,0,0,0,0,2015-06-11,1
2015,WC-2015,M-2015-14,group stage,Germany,Norway,1,1,draw,0,0,1,0,0,2015-06-11,2
2015,WC-2015,M-2015-15,group stage,Canada,New Zealand,0,0,draw,0,0,1,0,0,2015-06-11,0
2015,WC-2015,M-2015-16,group stage,Ivory Coast,Thailand,2,3,away team win,0,1,0,0,0,2015-06-11,5
2015,WC-2015,M-2015-17,group stage,Switzerland,Ecuador,10,1,home team win,1,0,0,0,0,2015-06-12,11
2015,WC-2015,M-2015-18,group stage,Australia,Nigeria,2,0,home team win,1,0,0,0,0,2015-06-12,2
2015,WC-2015,M-2015-19,group stage,Japan,Cameroon,2,1,home team win,1,0,0,0,0,2015-06-12,3
2015,WC-2015,M-2015-20,group stage,United States,Sweden,0,0,draw,0,0,1,0,0,2015-06-12,0
2015,WC-2015,M-2015-21,group stage,France,Colombia,0,2,away team win,0,1,0,0,0,2015-06-13,2
2015,WC-2015,M-2015-22,group stage,Brazil,Spain,1,0,home team win,1,0,0,0,0,2015-06-13,1
2015,WC-2015,M-2015-23,group stage,England,Mexico,2,1,home team win,1,0,0,0,0,2015-06-13,3
2015,WC-2015,M-2015-24,group stage,South Korea,Costa Rica,2,2,draw,0,0,1,0,0,2015-06-13,4
2015,WC-2015,M-2015-25,group stage,Thailand,Germany,0,4,away team win,0,1,0,0,0,2015-06-15,4
2015,WC-2015,M-2015-26,group stage,Ivory Coast,Norway,1,3,away team win,0,1,0,0,0,2015-06-15,4
2015,WC-2015,M-2015-27,group stage,China,New Zealand,2,2,draw,0,0,1,0,0,2015-06-15,4
2015,WC-2015,M-2015-28,group stage,Netherlands,Canada,1,1,draw,0,0,1,0,0,2015-06-15,2
